filename,folder,duration,rat,n_channels,sleep,maze,habituation,treatment,light,date_time
16032019_CanCCaRet2_muscimol_tmaze_3_6_8.set,d:/beths/CanCCaRet2/muscimol/16032019_muscimol_0pt2ulRandL/s6_tmaze/t8,81.0,CanCCaRet2,32,0,,0,muscimol,11.0,2019-03-16 17:09:05
16032019_CanCCaRet2_muscimol_bigsq_3_7.set,d:/beths/CanCCaRet2/muscimol/16032019_muscimol_0pt2ulRandL/s7_bigsq_partialrest,120.0,CanCCaRet2,32,0,big_sq,0,muscimol,11.0,2019-03-16 17:13:05
16032019_CanCCaRet2_muscimol_smallsq_3_8.set,d:/beths/CanCCaRet2/muscimol/16032019_muscimol_0pt2ulRandL/s8_smallsq_resting,120.0,CanCCaRet2,32,0,small_sq,0,muscimol,11.0,2019-03-16 17:36:01
16032019_CanCCaRet2_muscimol_smallsq_3_9.set,d:/beths/CanCCaRet2/muscimol/16032019_muscimol_0pt2ulRandL/s9_smallsq_resting,120.0,CanCCaRet2,32,0,small_sq,0,muscimol,11.0,2019-03-16 17:58:03
06032019_CanCCaRet2_awake_1_1.set,d:/beths/CanCCaRet2/sleep/06032019/s1_awake,120.0,CanCCaRet2,32,0,sleep,0,Control,11.0,2019-03-06 16:46:03
06032019_CanCCaRet2_awake_1_2.set,d:/beths/CanCCaRet2/sleep/06032019/s2_awake,120.0,CanCCaRet2,32,0,sleep,0,Control,11.0,2019-03-06 17:08:00
06032019_CanCCaRet2_resting_1_3.set,d:/beths/CanCCaRet2/sleep/06032019/s3_resting,120.0,CanCCaRet2,32,0,sleep,0,Control,11.0,2019-03-06 17:30:00
06032019_CanCCaRet2_resting_1_4.set,d:/beths/CanCCaRet2/sleep/06032019/s4_resting,120.0,CanCCaRet2,32,0,sleep,0,Control,11.0,2019-03-06 17:51:03
06032019_CanCCaRet2_resting_1_5.set,d:/beths/CanCCaRet2/sleep/06032019/s5_resting,120.0,CanCCaRet2,32,0,sleep,0,Control,11.0,2019-03-06 18:13:01
18032019_CanCCaRet2_awake_2_1.set,d:/beths/CanCCaRet2/sleep/18032019/s1_awake,120.0,CanCCaRet2,32,0,sleep,0,Control,11.0,2019-03-18 15:50:00
18032019_CanCCaRet2_awake_2_2.set,d:/beths/CanCCaRet2/sleep/18032019/s2_awake,120.0,CanCCaRet2,32,0,sleep,0,Control,11.0,2019-03-18 16:12:04
18032019_CanCCaRet2_awake_2_3.set,d:/beths/CanCCaRet2/sleep/18032019/s3_awake,120.0,CanCCaRet2,32,0,sleep,0,Control,11.0,2019-03-18 16:36:04
04032019_CanCCaRet2_smallsq_3_1.set,d:/beths/CanCCaRet2/smallsq/04032019/s1,900.0,CanCCaRet2,32,0,small_sq,0,Control,11.0,2019-03-04 18:17:02
26022019_CanCCaRet2_smallsq_2_1.set,d:/beths/CanCCaRet2/smallsq/26022019,120.0,CanCCaRet2,32,0,small_sq,0,Control,11.0,2019-02-26 17:11:03
05032019_CanCCaRet2_smallsq_1.set,d:/beths/CanCCaRet2/smallsq_bigsq/05032019/s1_smallsq,120.0,CanCCaRet2,32,0,small_sq,0,Control,11.0,2019-03-05 13:13:02
05032019_CanCCaRet2_bigsq_2.set,d:/beths/CanCCaRet2/smallsq_bigsq/05032019/s2_bigsq,900.0,CanCCaRet2,32,0,big_sq,0,Control,11.0,2019-03-05 13:35:05
06032019_CanCCaRet2_smallsq_2_1.set,d:/beths/CanCCaRet2/smallsq_bigsq/06032019/s1_smallsq,120.0,CanCCaRet2,32,0,small_sq,0,Control,11.0,2019-03-06 15:54:05
06032019_CanCCaRet2_bigsq_2_2.set,d:/beths/CanCCaRet2/smallsq_bigsq/06032019/s2_bigsq,120.0,CanCCaRet2,32,0,big_sq,0,Control,11.0,2019-03-06 16:19:02
25022019_CanCCaRet2_smallsq_1_1.set,d:/beths/CanCCaRet2/smallsq_high/25022019,901.0,CanCCaRet2,32,0,small_sq,0,Control,11.0,2019-02-25 16:18:01
26022019_CanCCaRet2_tmaze_1_1.set,d:/beths/CanCCaRet2/tmaze/s1_26022019/t1,75.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 12:54:05
26022019_CanCCaRet2_tmaze_1_2.set,d:/beths/CanCCaRet2/tmaze/s1_26022019/t2,83.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 12:57:04
26022019_CanCCaRet2_tmaze_1_3.set,d:/beths/CanCCaRet2/tmaze/s1_26022019/t3,83.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 13:00:01
26022019_CanCCaRet2_tmaze_1_4.set,d:/beths/CanCCaRet2/tmaze/s1_26022019/t4,72.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 13:02:05
26022019_CanCCaRet2_tmaze_1_5.set,d:/beths/CanCCaRet2/tmaze/s1_26022019/t5,108.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 13:05:01
26022019_CanCCaRet2_tmaze_1_6.set,d:/beths/CanCCaRet2/tmaze/s1_26022019/t6,85.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 13:08:00
26022019_CanCCaRet2_tmaze_1_7.set,d:/beths/CanCCaRet2/tmaze/s1_26022019/t7,110.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 13:10:03
26022019_CanCCaRet2_tmaze_1_8.set,d:/beths/CanCCaRet2/tmaze/s1_26022019/t8,102.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 13:13:02
26022019_CanCCaRet2_tmaze_2_1.set,d:/beths/CanCCaRet2/tmaze/s2_26022019/t1,70.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:26:01
26022019_CanCCaRet2_tmaze_2_2.set,d:/beths/CanCCaRet2/tmaze/s2_26022019/t2,81.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:28:02
26022019_CanCCaRet2_tmaze_2_3.set,d:/beths/CanCCaRet2/tmaze/s2_26022019/t3,74.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:30:03
26022019_CanCCaRet2_tmaze_2_4.set,d:/beths/CanCCaRet2/tmaze/s2_26022019/t4,113.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:33:00
26022019_CanCCaRet2_tmaze_2_5.set,d:/beths/CanCCaRet2/tmaze/s2_26022019/t5,68.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:36:02
26022019_CanCCaRet2_tmaze_2_6.set,d:/beths/CanCCaRet2/tmaze/s2_26022019/t6,79.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:38:03
26022019_CanCCaRet2_tmaze_2_7.set,d:/beths/CanCCaRet2/tmaze/s2_26022019/t7,78.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:40:04
26022019_CanCCaRet2_tmaze_2_8.set,d:/beths/CanCCaRet2/tmaze/s2_26022019/t8,93.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-26 14:43:00
27022019_CanCCaRet2_tmaze_3_1.set,d:/beths/CanCCaRet2/tmaze/s3_27022019/t1,55.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 13:56:05
27022019_CanCCaRet2_tmaze_3_2.set,d:/beths/CanCCaRet2/tmaze/s3_27022019/t2,84.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 13:59:01
27022019_CanCCaRet2_tmaze_3_3.set,d:/beths/CanCCaRet2/tmaze/s3_27022019/t3,86.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 14:01:03
27022019_CanCCaRet2_tmaze_3_4.set,d:/beths/CanCCaRet2/tmaze/s3_27022019/t4,95.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 14:04:00
27022019_CanCCaRet2_tmaze_3_5.set,d:/beths/CanCCaRet2/tmaze/s3_27022019/t5,105.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 14:07:01
27022019_CanCCaRet2_tmaze_3_6.set,d:/beths/CanCCaRet2/tmaze/s3_27022019/t6,106.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 14:09:05
27022019_CanCCaRet2_tmaze_3_7.set,d:/beths/CanCCaRet2/tmaze/s3_27022019/t7,74.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 14:12:04
27022019_CanCCaRet2_tmaze_3_8.set,d:/beths/CanCCaRet2/tmaze/s3_27022019/t8,83.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 14:15:01
27022019_CanCCaRet2_tmaze_4_1.set,d:/beths/CanCCaRet2/tmaze/s4_27022019/t1,62.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 15:46:05
27022019_CanCCaRet2_tmaze_4_2.set,d:/beths/CanCCaRet2/tmaze/s4_27022019/t2,58.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 15:51:00
27022019_CanCCaRet2_tmaze_4_3.set,d:/beths/CanCCaRet2/tmaze/s4_27022019/t3,73.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 15:53:05
27022019_CanCCaRet2_tmaze_4_4.set,d:/beths/CanCCaRet2/tmaze/s4_27022019/t4,68.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 15:56:00
27022019_CanCCaRet2_tmaze_4_5.set,d:/beths/CanCCaRet2/tmaze/s4_27022019/t5,85.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 15:58:01
27022019_CanCCaRet2_tmaze_4_6.set,d:/beths/CanCCaRet2/tmaze/s4_27022019/t6,74.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 16:00:02
27022019_CanCCaRet2_tmaze_4_7.set,d:/beths/CanCCaRet2/tmaze/s4_27022019/t7,66.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 16:02:03
27022019_CanCCaRet2_tmaze_4_8.set,d:/beths/CanCCaRet2/tmaze/s4_27022019/t8,76.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-27 16:04:03
28022019_CanCCaRet2_tmaze_5_1.set,d:/beths/CanCCaRet2/tmaze/s5_28022019/t1,65.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 15:37:05
28022019_CanCCaRet2_tmaze_5_2.set,d:/beths/CanCCaRet2/tmaze/s5_28022019/t2,76.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 15:40:02
28022019_CanCCaRet2_tmaze_5_3.set,d:/beths/CanCCaRet2/tmaze/s5_28022019/t3,67.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 15:44:04
28022019_CanCCaRet2_tmaze_5_4.set,d:/beths/CanCCaRet2/tmaze/s5_28022019/t4,76.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 15:46:05
28022019_CanCCaRet2_tmaze_5_5.set,d:/beths/CanCCaRet2/tmaze/s5_28022019/t5,67.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 15:59:04
28022019_CanCCaRet2_tmaze_5_6.set,d:/beths/CanCCaRet2/tmaze/s5_28022019/t6,67.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 16:01:05
28022019_CanCCaRet2_tmaze_5_7.set,d:/beths/CanCCaRet2/tmaze/s5_28022019/t7,77.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 16:04:00
28022019_CanCCaRet2_tmaze_5_8.set,d:/beths/CanCCaRet2/tmaze/s5_28022019/t8,67.0,CanCCaRet2,32,0,,0,Control,11.0,2019-02-28 16:06:00
01032019_CanCCaRet2_tmaze_6_1.set,d:/beths/CanCCaRet2/tmaze/s6_01032019/t1,76.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 16:48:03
01032019_CanCCaRet2_tmaze_6_2.set,d:/beths/CanCCaRet2/tmaze/s6_01032019/t2,92.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 16:51:02
01032019_CanCCaRet2_tmaze_6_3.set,d:/beths/CanCCaRet2/tmaze/s6_01032019/t3,73.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 16:53:03
01032019_CanCCaRet2_tmaze_6_4.set,d:/beths/CanCCaRet2/tmaze/s6_01032019/t4,61.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 16:55:05
01032019_CanCCaRet2_tmaze_6_5.set,d:/beths/CanCCaRet2/tmaze/s6_01032019/t5,80.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 16:57:05
01032019_CanCCaRet2_tmaze_6_6.set,d:/beths/CanCCaRet2/tmaze/s6_01032019/t6,81.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 17:00:01
01032019_CanCCaRet2_tmaze_6_7.set,d:/beths/CanCCaRet2/tmaze/s6_01032019/t7,61.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 17:02:02
01032019_CanCCaRet2_tmaze_6_8.set,d:/beths/CanCCaRet2/tmaze/s6_01032019/t8,73.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-01 17:04:02
02032019_CanCCaRet2_tmaze_7_1.set,d:/beths/CanCCaRet2/tmaze/s7_02032019/t1,74.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:01:02
02032019_CanCCaRet2_tmaze_7_2.set,d:/beths/CanCCaRet2/tmaze/s7_02032019/t2,73.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:04:00
02032019_CanCCaRet2_tmaze_7_3.set,d:/beths/CanCCaRet2/tmaze/s7_02032019/t3,69.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:06:00
02032019_CanCCaRet2_tmaze_7_4.set,d:/beths/CanCCaRet2/tmaze/s7_02032019/t4,67.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:08:00
02032019_CanCCaRet2_tmaze_7_5.set,d:/beths/CanCCaRet2/tmaze/s7_02032019/t5,79.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:10:00
02032019_CanCCaRet2_tmaze_7_6.set,d:/beths/CanCCaRet2/tmaze/s7_02032019/t6,87.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:12:00
02032019_CanCCaRet2_tmaze_7_7.set,d:/beths/CanCCaRet2/tmaze/s7_02032019/t7,61.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:14:03
02032019_CanCCaRet2_tmaze_7_8.set,d:/beths/CanCCaRet2/tmaze/s7_02032019/t8,63.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-02 14:16:02
04032019_CanCCaRet2_tmaze_8_1.set,d:/beths/CanCCaRet2/tmaze/s8_04032019/t1,65.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:16:05
04032019_CanCCaRet2_tmaze_8_2.set,d:/beths/CanCCaRet2/tmaze/s8_04032019/t2,66.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:19:01
04032019_CanCCaRet2_tmaze_8_3.set,d:/beths/CanCCaRet2/tmaze/s8_04032019/t3,80.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:21:02
04032019_CanCCaRet2_tmaze_8_4.set,d:/beths/CanCCaRet2/tmaze/s8_04032019/t4,83.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:24:00
04032019_CanCCaRet2_tmaze_8_5.set,d:/beths/CanCCaRet2/tmaze/s8_04032019/t5,64.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:26:05
04032019_CanCCaRet2_tmaze_8_6.set,d:/beths/CanCCaRet2/tmaze/s8_04032019/t6,113.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:28:05
04032019_CanCCaRet2_tmaze_8_7.set,d:/beths/CanCCaRet2/tmaze/s8_04032019/t7,73.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:31:04
04032019_CanCCaRet2_tmaze_8_8.set,d:/beths/CanCCaRet2/tmaze/s8_04032019/t8,74.0,CanCCaRet2,32,0,,0,Control,11.0,2019-03-04 12:35:01
03062018_CanCSCa1_screen_1.set,d:/beths/CanCSCa1/screening/03072018/S1,600.0,CanCSCa1,32,0,screening,0,Control,11.0,2018-07-03 12:42:03
04062018_CanCSCa1_screen_2.set,d:/beths/CanCSCa1/screening/04072018,600.0,CanCSCa1,32,0,screening,0,Control,11.0,2018-07-04 13:59:02
05072018_CanCSCa1_screen_3.set,d:/beths/CanCSCa1/screening/05072018,767.0,CanCSCa1,32,0,screening,0,Control,11.0,2018-07-06 09:38:05
09072018_CanCSCa1_screen_4.set,d:/beths/CanCSCa1/screening/09072018,638.0,CanCSCa1,32,0,screening,0,Control,11.0,2018-07-09 10:10:00
10072018_CanCSCa1_screen_5.set,d:/beths/CanCSCa1/screening/10072018,901.0,CanCSCa1,32,0,screening,0,Control,11.0,2018-07-10 11:48:01
11072018_CanCSCa1_screen_7.set,d:/beths/CanCSCa1/screening/11072018,600.0,CanCSCa1,32,0,screening,0,Control,11.0,2018-07-11 12:33:02
12072018_CanCSCa1_screen_8.set,d:/beths/CanCSCa1/screening/12072018,900.0,CanCSCa1,32,0,screening,0,Control,11.0,2018-07-13 14:48:02
16072018_CanCSCa1_screen_9.set,d:/beths/CanCSCa1/screening/16072018,901.0,CanCSCa1,32,0,screening,0,Control,11.0,2018-07-16 13:25:05
17072018_CanCSCa1_smallsq_10.set,d:/beths/CanCSCa1/screening/17072018/S1_small sq,900.0,CanCSCa1,32,0,small_sq,0,Control,11.0,2018-07-17 11:26:05
18072018_CanCSCa1_smallsq_11.set,d:/beths/CanCSCa1/screening/18072018/S1,900.0,CanCSCa1,32,0,small_sq,0,Control,11.0,2018-07-18 11:58:02
18072018_CanCSCa1_smallsq_11_2.set,d:/beths/CanCSCa1/screening/18072018/S2,900.0,CanCSCa1,32,0,small_sq,0,Control,11.0,2018-07-18 14:30:00
19072018_CanCSCa1_smallsq_12.set,d:/beths/CanCSCa1/screening/19072018/S!,900.0,CanCSCa1,32,0,small_sq,0,Control,11.0,2018-07-19 12:38:01
24072018_CanCSCa1_smallsq_13.set,d:/beths/CanCSCa1/screening/24072018/S1,900.0,CanCSCa1,32,0,small_sq,0,Control,11.0,2018-07-24 13:39:04
10082018_CanCSubCa1_smallsq_awake_1_1.set,d:/beths/CanCSCa1/smallsq_sleep/10082018/s1_awake,120.0,CanCSubCa1,32,0,small_sq,0,Control,11.0,2018-08-10 12:28:03
10082018_CanCSubCa1_smallsq_resting_1_2.set,d:/beths/CanCSCa1/smallsq_sleep/10082018/s2_resting,120.0,CanCSubCa1,32,0,small_sq,0,Control,11.0,2018-08-10 12:50:02
10082018_CanCSubCa1_smallsq_sleep_1_3.set,d:/beths/CanCSCa1/smallsq_sleep/10082018/s3_sleep,120.0,CanCSubCa1,32,1,small_sq,0,Control,11.0,2018-08-10 13:11:02
10082018_CanCSubCa1_smallsq_sleep_1_4.set,d:/beths/CanCSCa1/smallsq_sleep/10082018/s4_sleep,120.0,CanCSubCa1,32,1,small_sq,0,Control,11.0,2018-08-10 13:33:00
10082018_CanCSubCa1_smallsq_sleep_1_5.set,d:/beths/CanCSCa1/smallsq_sleep/10082018/s5_sleep,120.0,CanCSubCa1,32,1,small_sq,0,Control,11.0,2018-08-10 13:53:05
19072018_CanCSubCa1_+maze_t1_1.set,d:/beths/CanCSCa1/tmaze/19072018_t1/S2,55.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-19 15:55:03
19072018_CanCSubCa1_+maze_t1_4.set,d:/beths/CanCSCa1/tmaze/19072018_t1/S4,56.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-19 16:00:03
19072018_CanCSubCa1_+maze_t1_5.set,d:/beths/CanCSCa1/tmaze/19072018_t1/S5,71.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-19 16:02:03
19072018_CanCSubCa1_+maze_t1_6.set,d:/beths/CanCSCa1/tmaze/19072018_t1/S6,64.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-19 16:04:03
19072018_CanCSubCa1_+maze_t1_7.set,d:/beths/CanCSCa1/tmaze/19072018_t1/S7,68.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-19 16:07:04
19072018_CanCSubCa1_+maze_t1_8.set,d:/beths/CanCSCa1/tmaze/19072018_t1/S8,72.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-19 16:10:00
24072018_CanCSubCa1_+maze_t2_1.set,d:/beths/CanCSCa1/tmaze/24072018_t2/S1,78.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-24 18:04:04
24072018_CanCSubCa1_+maze_t2_2.set,d:/beths/CanCSCa1/tmaze/24072018_t2/S2,61.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-24 18:07:00
24072018_CanCSubCa1_+maze_t2_3.set,d:/beths/CanCSCa1/tmaze/24072018_t2/S3,60.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-24 18:09:01
24072018_CanCSubCa1_+maze_t2_4.set,d:/beths/CanCSCa1/tmaze/24072018_t2/S4,60.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-24 18:11:02
24072018_CanCSubCa1_+maze_t2_5.set,d:/beths/CanCSCa1/tmaze/24072018_t2/S5,63.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-24 18:14:01
24072018_CanCSubCa1_+maze_t2_6.set,d:/beths/CanCSCa1/tmaze/24072018_t2/S6,56.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-24 18:17:04
24072018_CanCSubCa1_+maze_t2_7.set,d:/beths/CanCSCa1/tmaze/24072018_t2/S7,54.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-24 18:19:01
25072018_CanCSubCa1_+maze_t3_1.set,d:/beths/CanCSCa1/tmaze/25072018_t3/S1,76.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 11:39:02
25072018_CanCSubCa1_+maze_t3_3.set,d:/beths/CanCSCa1/tmaze/25072018_t3/S3,60.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 11:46:03
25072018_CanCSubCa1_+maze_t3_4.set,d:/beths/CanCSCa1/tmaze/25072018_t3/S4,64.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 11:49:00
25072018_CanCSubCa1_+maze_t3_5.set,d:/beths/CanCSCa1/tmaze/25072018_t3/S5,76.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 11:53:02
25072018_CanCSubCa1_+maze_t3_6.set,d:/beths/CanCSCa1/tmaze/25072018_t3/S6,90.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 11:55:03
25072018_CanCSubCa1_+maze_t3_7.set,d:/beths/CanCSCa1/tmaze/25072018_t3/S7,60.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 11:58:00
25072018_CanCSubCa1_+maze_t4_1.set,d:/beths/CanCSCa1/tmaze/25072018_t4/S1,53.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 16:26:04
25072018_CanCSubCa1_+maze_t4_2.set,d:/beths/CanCSCa1/tmaze/25072018_t4/S2,47.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 16:30:01
25072018_CanCSubCa1_+maze_t4_3.set,d:/beths/CanCSCa1/tmaze/25072018_t4/S3,51.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 16:34:00
25072018_CanCSubCa1_+maze_t4_4.set,d:/beths/CanCSCa1/tmaze/25072018_t4/S4,58.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 16:36:02
25072018_CanCSubCa1_+maze_t4_5.set,d:/beths/CanCSCa1/tmaze/25072018_t4/S5,58.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 16:38:02
25072018_CanCSubCa1_+maze_t4_6.set,d:/beths/CanCSCa1/tmaze/25072018_t4/S6,67.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 16:40:01
25072018_CanCSubCa1_+maze_t4_7.set,d:/beths/CanCSCa1/tmaze/25072018_t4/S7,77.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 16:42:02
25072018_CanCSubCa1_+maze_t4_8.set,d:/beths/CanCSCa1/tmaze/25072018_t4/S8,54.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-25 16:44:04
26072018_CanCSubCa1_+maze_t5_1.set,d:/beths/CanCSCa1/tmaze/26072018_t5/S1,68.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-26 17:30:03
26072018_CanCSubCa1_+maze_t5_3.set,d:/beths/CanCSCa1/tmaze/26072018_t5/S3,60.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-26 17:35:02
26072018_CanCSubCa1_+maze_t5_74.set,d:/beths/CanCSCa1/tmaze/26072018_t5/S4,63.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-26 17:37:03
26072018_CanCSubCa1_+maze_t5_5.set,d:/beths/CanCSCa1/tmaze/26072018_t5/S5,64.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-26 17:39:02
26072018_CanCSubCa1_+maze_t5_6.set,d:/beths/CanCSCa1/tmaze/26072018_t5/S6,42.0,CanCSubCa1,32,0,tmaze,0,Control,11.0,2018-07-26 17:43:01
11082018_CanCSubCa1_WBtask_1_1.set,d:/beths/CanCSCa1/wb task/day1_big change/s1_unplugged halfway,301.0,CanCSubCa1,32,0,big_sq,0,Control,11.0,2018-08-11 16:17:05
11082018_CanCSubCa1_WBtask_1_2.set,d:/beths/CanCSCa1/wb task/day1_big change/s2,301.0,CanCSubCa1,32,0,big_sq,0,Control,11.0,2018-08-11 16:30:02
11082018_CanCSubCa1_WBtask_1_3.set,d:/beths/CanCSCa1/wb task/day1_big change/s3,301.0,CanCSubCa1,32,0,big_sq,0,Control,11.0,2018-08-11 16:36:04
11082018_CanCSubCa1_WBtask_1_4.set,d:/beths/CanCSCa1/wb task/day1_big change/s4_big change,301.0,CanCSubCa1,32,0,big_sq,0,Control,11.0,2018-08-11 16:46:02
11082018_CanCSubCa1_WBtask_1_5.set,d:/beths/CanCSCa1/wb task/day1_big change/s5,301.0,CanCSubCa1,32,0,big_sq,0,Control,11.0,2018-08-11 16:54:01
11082018_CanCSubCa1_WBtask_1_6.set,d:/beths/CanCSCa1/wb task/day1_big change/s6_novel,301.0,CanCSubCa1,32,0,big_sq,0,Control,11.0,2018-08-11 17:01:04
13082018_CanCSubCa1_WBtask_2_2.set,d:/beths/CanCSCa1/wb task/day2_small change/s2,301.0,CanCSubCa1,32,0,small_sq,0,Control,11.0,2018-08-13 11:55:01
13082018_CanCSubCa1_WBtask_2_3.set,d:/beths/CanCSCa1/wb task/day2_small change/s3,301.0,CanCSubCa1,32,0,small_sq,0,Control,11.0,2018-08-13 12:02:01
13082018_CanCSubCa1_WBtask_2_4.set,d:/beths/CanCSCa1/wb task/day2_small change/s4_small change,301.0,CanCSubCa1,32,0,small_sq,0,Control,11.0,2018-08-13 12:09:01
13082018_CanCSubCa1_WBtask_2_5.set,d:/beths/CanCSCa1/wb task/day2_small change/s5,301.0,CanCSubCa1,32,0,small_sq,0,Control,11.0,2018-08-13 12:15:04
01102018_CanCSCaR1_smallsq_screen_1_1.set,d:/beths/CanCSCaR1/smallsq_screen/01102018,901.0,CanCSCaR1,32,0,small_sq,0,Control,11.0,2018-10-01 13:05:05
04102018_CanCSCaR1_smallsq_screen_2_1.set,d:/beths/CanCSCaR1/smallsq_screen/04102018,901.0,CanCSCaR1,32,0,small_sq,0,Control,11.0,2018-10-04 13:52:05
12102018_CanCSCaR2_smallsq_7_2.set,d:/beths/CanCSCaR2/sleep/12102018/s1_smallsq_awake,120.0,CanCSCaR2,32,0,small_sq,0,Control,11.0,2018-10-12 15:00:02
